511204,Cl 18 con Kr 170,3.30738333,-76.54006694,0,,
511206,Cl 18 con Kr 168 2,3.30914944,-76.53947361,0,,
511207,Cl 18 entre Kr 150 y 146,3.3151475,-76.53735139,0,,
511208,Cl 18 entre Kr 142 y 141,3.31971056,-76.53568472,0,,
511209,Cl 18 entre Kr 141 y 137,3.32376806,-76.53425917,0,,
511210,Cl 18 entre Kr 129 y 127C,3.329055,-76.53285667,0,,
511212,Cl 18 entre Kr 127C y 127,3.332725,-76.53260833,0,,
511213,Cl 18 entre Cl 127 y 125,3.33764833,-76.53150167,0,,
511214,Kr 125 con Cl 20,3.33845389,-76.52950167,0,,
511215,Kr 125 con Cl 23A,3.33857972,-76.5263275,0,,
511221,Kr 168 con Cl 36,3.29737333,-76.52294,0,,
511222,Cl 25 entre Kr 98B y 98,3.37027,-76.52469167,0,,
511223,Cl 42 entre Kr 99 y 98A,3.36876667,-76.52061667,0,,
511224,Cl 45 entre Kr 103 y 102,3.36556361,-76.51891056,0,,
511225,Cl 45 entre Kr 100 y 99,3.3671525,-76.51889833,0,,
511226,Kr 99 con Cl 34,3.36797083,-76.52227389,0,,
511228,Cl 48 entre Kr 92 y 90,3.37670889,-76.51624333,0,,
511230,Cl 48 entre Kr 90 y 92,3.37698083,-76.51663833,0,,
511232,Cl 25 entre Kr 125 y 127,3.33842,-76.52465167,0,,
511234,Cl 13 con Kr 100,3.37533139,-76.53722639,0,,
511235,Kr 80 entre Cl 5 y 6A,3.38628472,-76.54130028,0,,
511237,Cl 16 entre Kr 93 y 92,3.37597472,-76.52905417,0,,
511238,Kr 85C entre Cl 16 y 15,3.38062056,-76.52982583,0,,
511239,Kr 86 entre Cl 14A y 14,3.38007528,-76.53224361,0,,
511241,Kr 122 entre Cl 24 y 22A,3.34338167,-76.52717528,0,,
511242,Kr 86 entre Cl 17 y 18,3.379315,-76.52732722,0,,
511243,Kr 80 entre Cl 13A1 y 13B,3.38699806,-76.53611667,0,,
511248,Autopista Cali - Jamundi - Sede Club Ame,3.31779111,-76.52285972,0,,
511249,Cl 18 entre Kr 114B y 114A,3.35314278,-76.53015917,0,,
511250,Cl 18 entre Kr 111 y 109,3.35799611,-76.53042583,0,,
511251,Cl 25 entre Kr 104 y 111,3.35886167,-76.52402333,0,,
511252,Cl 25 entre Kr 105 y 104,3.35934333,-76.52398167,0,,
511253,Kr 111 entre Cl 25 y 24,3.35837306,-76.52525111,0,,
511254,Kr 127 entre Cl 36 y 25,3.33503833,-76.52475333,0,,
511255,Kr 127 entre Cl 21A y 21,3.33518167,-76.52858167,0,,
511256,Cl 25 entre Kr 121 y 122,3.34424667,-76.524385,0,,
511257,Cl 25 entre Kr 122 y 121,3.34530278,-76.52418972,0,,
511258,Kr 111 entre Cl 25 y 24,3.35802444,-76.52651778,0,,
511261,Cl 18 entre Kr 121 y 118,3.3480875,-76.53047806,0,,
511264,Cl 18 entre Kr 108 y 106A,3.36102333,-76.530905,0,,
511265,Cl 16 entre Kr 105 y 103,3.36469,-76.53140667,0,,
511266,Kr 109 entre Cl 24 y 22,3.36024528,-76.52673139,0,,
511267,Cl 48 entre Kr 86 y 85,3.38004333,-76.51622,0,,
511268,Cl 48 entre Kr 83E y 84,3.382635,-76.51621639,0,,
511269,Cl 48 entre Kr 83A y 82A,3.38543722,-76.51621,0,,
511270,Cl 48 entre Kr 80 y 81,3.38753139,-76.516205,0,,
511271,Kr 80 entre Cl 45 y 46,3.3885225,-76.51817444,0,,
511272,Cl 42 entre Kr 80 y 81,3.38790333,-76.52014417,0,,
511273,Cl 42 entre Kr 81 y 84,3.38491611,-76.52038167,0,,
511274,Kr 83C entre Cl 36 y 34,3.38386833,-76.52188333,0,,
511275,Cl 25 entre Kr 83C y 83,3.38448389,-76.52436417,0,,
511276,Cl 25 entre Kr 83A y 83B,3.38474472,-76.52512972,0,,
511277,Cl 25 entre Kr 90 y 86,3.37868917,-76.52450639,0,,
511278,Cl 25 entre Kr 85C y 86,3.37997861,-76.52539528,0,,
511279,Cl 25 entre Kr 89 y 94,3.37660806,-76.5254975,0,,
511281,Cl 25 entre Kr 98 y 100,3.37046917,-76.52563139,0,,
511282,Kr 98 entre Cl 16 y 18,3.37101333,-76.52714667,0,,
511283,Cl 25 entre Kr 96 y 94,3.37451472,-76.52461,0,,
511284,Cl 25 entre Kr 95 y 98,3.37328806,-76.52559806,0,,
511286,Kr 94 Entre Cl 4D y 4C,3.37554639,-76.54532306,0,,
511287,Cl 4 entre Kr 92 y 94,3.37566361,-76.54717028,0,,
511288,Kr 92 entre Cl 3A y 2C,3.37720722,-76.54812417,0,,
511289,Melendez C4,3.37731083,-76.54276917,0,,
511290,Melendez C2,3.37694944,-76.54272028,0,,
511291,Melendez C5,3.3774575,-76.5428175,0,,
511292,Kr 94 entre Cl 4 y 4A,3.37486028,-76.54656556,0,,
511293,Cl 2 entre Kr 93 y 94,3.376815,-76.55241444,0,,
511294,Melendez C1,3.37685417,-76.54269944,0,,
511296,Melendez C3,3.37714556,-76.54273694,0,,
511297,Kr 109 entre Cl 24 y 22,3.36024556,-76.52825722,0,,
511298,Cl 25 entre Kr 83C y 85,3.38222639,-76.52439306,0,,
511301,Cl 16 entre Kr 90 y 89 Urb. San Joaquin,3.37771333,-76.52893833,0,,
511302,Cl 19 entre Kr 109 y 111,3.35936056,-76.52995556,0,,
511305,Kr 86 entre Cl 14 y 16 Univalle,3.37969583,-76.5324025,0,,
511309,Kr 56 entre Cl 13G y 13F,3.4042,-76.53240667,0,,
511310,Kr 56 entre Cl 13E y 14,3.40399806,-76.53238722,0,,
511311,Kr 56 entre Cl 13F y 13,3.404925,-76.534625,0,,
511312,Kr 56 entre Cl 13 y 13C,3.40478139,-76.53474361,0,,
511313,Kr 56 entre Cl 13 y 12A,3.40557333,-76.53665444,0,,
511315,Kr 56 entre Cl 11A y 11,3.40618556,-76.53855111,0,,
511316,Kr 56 entre Cl 10A y 11A,3.406085,-76.5387925,0,,
511318,Cl 42 entre Kr 96 y 98,3.37145639,-76.52093917,0,,
511319,Cl 42 entre Kr 97A y 97,3.37181306,-76.52029639,0,,
511320,Cl 42 entre Kr 94A y 95,3.37411861,-76.52086833,0,,
511321,Cl 42 entre Kr 95 y 94A 2,3.374195,-76.52025722,0,,
511322,Cl 42 entre Kr 91 y 92,3.37673667,-76.52079,0,,
511323,Cl 42 entre Kr 92 y 91,3.37677083,-76.52017528,0,,
511324,Cl 42 entre Kr 85C y 85E,3.38021389,-76.52048972,0,,
511329,Cl 42 entre Kr 98 y 98B,3.36969944,-76.52099694,0,,
511334,Cl 25 entre Kr 127 y 128,3.33339667,-76.52357,0,,
511335,Aut Cali Jamun-Kr 134 2,3.32290667,-76.52246333,0,,
511337,Cementerio Metropolitano,3.31187,-76.522785,0,,
511338,Kr 168 Centro Recreativo Comfandi Pance,3.30175333,-76.53140333,0,,
511339,Kr 180 Hacienda Castillo,3.29077,-76.52377833,0,,
511341,Univ Antonio Nariño,3.31355167,-76.52279333,0,,
511343,Aut Cali Jamun-Kr 134 1,3.32335667,-76.52227,0,,
511344,E Servicio Petrobras,3.33344417,-76.52342972,0,,
511346,Cl 18 entre Kr 112 y 111 / Unidad Reside,3.35568972,-76.53031306,0,,
511347,Cl 18 entre Kr 114 y 114B,3.35588972,-76.53044472,0,,
511348,Cl 13 entre Kr 83 y 81,3.38330639,-76.5381675,0,,
511349,Cl 16 entre Kr 98 y 94,3.37200111,-76.52933333,0,,
511350,Cl 4 Oe con Kr 94,3.3764525,-76.55971972,0,,
511351,Cl 4 Oe con Kr 91,3.37795139,-76.56090389,0,,
511352,Cl 4 Oe con Kr 89,3.37975722,-76.56129306,0,,
511353,Cl 4 Oe con Kr 90,3.37970389,-76.56139528,0,,
511354,Cl 4 Oe con Kr 92,3.37786917,-76.56078944,0,,
511356,Kr 109 con Kr 118,3.35743944,-76.50697861,0,,
511357,Kr 118 con Kr 109,3.35753306,-76.5068175,0,,
511359,Cl 18 con Kr 170 1,3.30745806,-76.54022111,0,,
511360,Cl 18 entre Kr 129 y 127C 1,3.33073028,-76.5327775,0,,
511361,Cl 18 entre Kr 118 y 120,3.3478775,-76.530725,0,,
511368,Cl  2C Oe con Kr 96,3.38031222,-76.55851944,0,,
511369,Kr 83 con Cl 2C Oe,3.38273639,-76.55890583,0,,
511372,Kr 93 con Cl 1A,3.37766972,-76.5536775,0,,
511377,Kr 94A entre Cl 3A y 3B,3.37541389,-76.54836111,0,,
511378,Callejon Chaparral,3.3176175,-76.52028,0,,
511379,Vía a la Buitrera 1,3.37090028,-76.563735,0,,
511380,Vía a la Buitrera 2,3.37079833,-76.56367778,0,,
511381,Via La Voragine Hacienda La Rivera EMCAL,3.34901194,-76.56002639,0,,
511382,Via La Voragine Hacienda La Rivera EMCAL,3.34893222,-76.56027083,0,,
511383,Via Principal del Hormiguero,3.31229,-76.47959278,0,,
511384,Via Principal del Hormiguero,3.31224639,-76.48054833,0,,
511385,Cl 42 entre Kr 114A y 112,3.35449694,-76.52021222,0,,
511386,Cl 42 entre Kr 112 y 109,3.35841278,-76.52028583,0,,
511387,Cl 42 entre Kr 112 y 109,3.35632194,-76.52025167,0,,
511388,Cl 5 entre Kr 85 y 86,3.38026944,-76.54382417,0,,
511389,Cl 2C entre Kr 94 y 94A,3.37568,-76.55047222,0,,
511391,Kr 94 con Cl 4E,3.37612694,-76.54372361,0,,
511394,Cl 2B Oeste entre Kr 93Bis y 93A,3.37831639,-76.55674722,0,,
511399,Kr 93A entre Cl 2B y 1B,3.3777275,-76.55528611,0,,
511400,Kr 94 entre Cl 2 y 2A,3.37572583,-76.55197306,0,,
511401,Cl 2C entre Kr 94A y 95,3.37542667,-76.55043306,0,,
511402,Cl 42 con Kr 100A,3.36624556,-76.52057972,0,,
511403,Kr 104 entre Cl 42 y 45,3.36460444,-76.51994528,0,,
511407,Kr 99 entre Cl 50 y 48,3.36842778,-76.5147875,0,,
511408,Kr 99 con Cl 45,3.36843722,-76.51869528,0,,
511409,Kr 109 con Cl 42,3.358595,-76.51839806,0,,
511412,Kr 109 con Cl 42,3.35865972,-76.51828194,0,,
511413,Cl 42 entre Kr 109 y 112,3.35634361,-76.52042722,0,,
511414,Cl 42 entre Kr 112 y 114A,3.35449944,-76.52042694,0,,
511415,Kr 114A entre Cl 42 y 25,3.35438444,-76.52303667,0,,
511416,Cl 48 entre Kr 94 y 95,3.37484444,-76.51665417,0,,
511417,Cl 48 entre Kr 96 y 97,3.37233083,-76.5166375,0,,
511419,Kr 86 entre Cl 35 y 34,3.37925917,-76.52111917,0,,
511420,Kr 85C entre Cl 33 y 28,3.38009944,-76.52323889,0,,
511421,Kr 85C entre Cl 18 y 17,3.38041056,-76.52732917,0,,
511422,Cl 16 entre Cr 85B y 85A,3.38133056,-76.5287425,0,,
511423,Cl 16 entre Kr 83C y 83B,3.38422944,-76.52856056,0,,
511424,Cl 16 entre Kr 73 y 76,3.38964639,-76.52845889,0,,
511425,Cl 16 entre Kr 83B y 83C,3.38419806,-76.52877639,0,,
511426,Cl 16 entre Kr 85 y 85A,3.381945,-76.52890389,0,,
511427,Kr 86 entre Cl 25 y 28,3.37909028,-76.52364667,0,,
511428,Kr 86 entre Cl 34 y 42,3.37899639,-76.52179278,0,,
511432,C4 entre K95 y 96,3.37369694,-76.54725861,0,,
511433,C4 entre K96 y 98,3.37199833,-76.54717556,0,,
511434,Kr 98A con Cl 2D,3.37141667,-76.55100833,0,,
511435,Kr 98A con Cl 2A Altos del Madrigal,3.37178111,-76.55207417,0,,
511436,Kr 98 entre Cl 2 y 2A,3.372235,-76.55195139,0,,
511437,Kr 98 entre Cl 2D y 3,3.37201972,-76.549745,0,,
511438,Altos de Santa Elena Parada 1,3.36872667,-76.55590583,0,,
511439,Altos de Santa Elena Parada 2,3.3702125,-76.55703278,0,,
511440,Altos de Santa Elena Parada 3,3.37200833,-76.55579944,0,,
511441,Altos de Santa Elena Parada 4,3.37206667,-76.55463667,0,,
511442,Altos de Santa Elena Parada 5,3.37194167,-76.55609917,0,,
511443,Altos de Santa Elena Parada 6,3.370465,-76.55545306,0,,
511444,Altos de Santa Elena Parada 7,3.3705525,-76.55556306,0,,
511445,Altos de Santa Elena Parada 8,3.3701325,-76.55706861,0,,
511446,Altos de Santa Elena Parada 9,3.36864417,-76.55584722,0,,
511447,Kr 98 entre Cl 3C y 4,3.37174111,-76.54731694,0,,
511448,Cl 4 entre  Kr 96 y 95,3.373735,-76.54714083,0,,
511449,Kr 83 entre Cl 1A1 y 1,3.38370944,-76.55607,0,,
511452,Kr 78 entre Cl 3 y 2C,3.38730222,-76.5495025,0,,
511453,Kr 78 con Cl 3D y 3A,3.38718917,-76.54756833,0,,
511456,Kr 99 con Cl 48,3.36814667,-76.51731028,0,,
511457,Kr 99 con Cl 50,3.36836889,-76.51464194,0,,
511458,Cl 50 entre Kr 100 y 102,3.36617167,-76.51423167,0,,
511459,Cl 25 entre Kr 102 y 101,3.36257806,-76.52426583,0,,
511460,LA VORAGINE Fin,3.3439225,-76.58807139,0,,
511461,Vía La Buitrera Callejon Pacheco Subiend,3.36726611,-76.56394361,0,,
511462,Vía La Buitrera Tienda Nancy,3.38202028,-76.5704075,0,,
511463,Vía La Buitrera Callejon Pacheco - Bajan,3.36718278,-76.56403333,0,,
511464,Kr 83C entre Cl 50 y 48,3.3837925,-76.51464167,0,,
511465,Kr 83C entre Cl 50 y 48 P1,3.3837925,-76.5159425,0,,
511467,Kr 83C entre Cl 48Bis y 50,3.38359556,-76.51534361,0,,
511468,Cl 42 entre Kr 83C y 83B,3.38462417,-76.52020611,0,,
511469,Cl 48 entre Kr 80 y 81,3.387505,-76.51656056,0,,
511470,Cl 53 entre Kr 83C y 83E Vegas de Comfan,3.38382222,-76.51178639,0,,
511471,Cl 54 entre Kr 85Cy 84 Unidad Residencia,3.3815075,-76.51071722,0,,
511472,Kr 85C entre Cl 54 y 55 Panaderia,3.38041667,-76.50961528,0,,
511473,Kr 85D entre Cl 55 y 54 Caseta,3.37907944,-76.50955167,0,,
511474,Cl 54 entre Kr 85D y 85C Tienda,3.37972028,-76.51072806,0,,
511475,Cl 54 entre Kr 84 y 85C Unidad Residenci,3.38127278,-76.51067583,0,,
511476,Cl 53 entre Kr 83E y 83C Vegas de Comfan,3.38411611,-76.51163194,0,,
511477,Kr 86 entre Cl 48 y 45,3.37928167,-76.51814611,0,,
511478,Kr 86 entre Cl 45 y 48 PoliClinica Caney,3.37898778,-76.51818333,0,,
511479,Cl 48 entre Kr 98B y 98A,3.36970639,-76.51624083,0,,
511480,Cl 48 entre Kr 97 y 96A,3.37236389,-76.51625167,0,,
511481,Cl 48 entre Kr 94A y 94,3.37482194,-76.51621917,0,,
511483,Kr 99 entre Cl 53 y 50 / Ciudad Melendez,3.36838917,-76.51176833,0,,
511484,Cl 48 entre Kr 98A y 98B,3.36977056,-76.51666611,0,,
511485,Kr 83C entre Cl 30 y 33 / Salsamentaria ,3.38364667,-76.52233222,0,,
511486,Vía La Buitrera Mi Capricho Km 6,3.38255722,-76.57526722,0,,
511487,Unidad R Mirador Campestre P1,3.36766389,-76.55393889,0,,
511488,Unidad R Mirador Campestre P2,3.36769444,-76.55415833,0,,
512001,Av 1N entre Cl 12 y 10 PP1,3.45525444,-76.53402028,0,,
512002,Cl 18 entre Kr 125 y 122,3.34078139,-76.53101833,0,,
512003,Cl 70 entre Av 3BN y 3CN,3.49196861,-76.51434083,0,,
512004,Cl 70 entre Av 4N y 3CN,3.49200833,-76.51481667,0,,
512005,Av 6AN entre Cl 35 y 29 PP1,3.4732275,-76.52766389,0,,
512006,Av 6N entre Cl 34 y 35,3.47260361,-76.52642694,0,,
512007,Av 6AN entre Cl 27 y 26 PP2,3.46925278,-76.53038806,0,,
512008,Av 6N entre Cl 21 y 22,3.4633125,-76.53026694,0,,
512009,Av 1N entre Cl 12 y 10 PP2,3.45503333,-76.534315,0,,
512014,Av 2N entre Cl 70N y 67N  Portal del Rio,3.48776167,-76.50428389,0,,
512015,Cl 44 entre Av 3DN y 3EN,3.47950667,-76.51929333,0,,
512017,Cl 70 entre Av 4N y 6N 2,3.49415889,-76.52147222,0,,
512018,Cl 70 entre Av 6N y 4N,3.49399639,-76.5216325,0,,
512019,Cl 70 con Av 2N,3.488455,-76.50381333,0,,
512020,Av 3N con Cl 23D Terminal de Transporte ,3.46603611,-76.523565,0,,
512021,Av 3N entre Cl 32A y 33,3.47014083,-76.52210833,0,,
512022,Av 3N entre Cl 31 y 30,3.47059056,-76.52206306,0,,
512023,Av 3N entre Cl 24 y 23D,3.46695167,-76.52403028,0,,
512024,Cl 21 entre Av 4N y 3N,3.46098639,-76.52774722,0,,
512029,Cl 75CN entre Av 2 ABis y 2B,3.49517556,-76.50180417,0,,
512032,Av 2AN entre 72BN y 72AN,3.49195306,-76.50451167,0,,
512033,Av 2AN entre Cl 71N y 70N,3.49003333,-76.50643,0,,
512034,Av 3N entre Cl 59 y 61AN,3.48776,-76.51102583,0,,
512035,Av 2N entre Cl 57AN y 57N,3.48378361,-76.5058175,0,,
512037,Av 6BIS entre Cl 35 y 36,3.47315389,-76.52730028,0,,
512038,Cl 44 entre Av 3HN y 4N,3.48061333,-76.52156333,0,,
512039,Cl 44 entre Av 4BN y 6N,3.481225,-76.52343333,0,,
512040,Av 6N entre Cl 45 y 47 PP2,3.48404889,-76.52561361,0,,
512041,Av 6N entre Cl 48 y 49 / PP1,3.48665,-76.52559667,0,,
512042,Cl 52N entre Av 5A y 5,3.48853556,-76.52312111,0,,
512043,Cl 52N entre Av 4A y 4,3.48770556,-76.52084694,0,,
512044,Cl 52 entre Av 3H y 3F,3.48576889,-76.51723278,0,,
512046,Cl 25 entre Av 2DN y 2CN,3.463755,-76.52240667,0,,
512049,Av 6AN entre Cl 27 y 26 PP1,3.46948528,-76.53024083,0,,
512054,Cl 34 entre Av 3CN y 4N,3.47173917,-76.52350972,0,,
512055,Av 2BN entre Cl 34 y 35,3.47226694,-76.52601611,0,,
512056,Av 2BN entre Cl 35 y 34,3.47228583,-76.52618194,0,,
512057,Av 2BN entre Cl 25 y 24,3.46798972,-76.52474694,0,,
512061,Cl 73 entre Av 3N y 2CN,3.49352,-76.50834667,0,,
512062,Cl 73 entre Av 2B3 y 2B2N,3.49261167,-76.50537833,0,,
512063,Av 2BSN entre Cl 73Bis y 74,3.49321667,-76.503595,0,,
512064,Cl 74N entre Av 2BN y 2CN,3.49456167,-76.504015,0,,
512069,Cl 18 entre Av 5AN y 6N,3.46093833,-76.53086444,0,,
512070,Cl 18N entre Av 3N y 4N,3.45897139,-76.52964694,0,,
512072,Av 6N entre Cl 16 y 18,3.46046167,-76.53138222,0,,
512078,Cl 70 entre Av 2BS y 2N,3.48929333,-76.50621333,0,,
512081,Av 3N entre Cl 52 y 55,3.48449944,-76.51309333,0,,
512085,Av. 2CN entre Cl 60 y 59A,3.48556028,-76.50712639,0,,
512086,Av. 2DN entre Cl 57D y 57A,3.48468667,-76.50814056,0,,
512087,Av. 2E netre Cl 55B y 55A,3.48405639,-76.50901194,0,,
512089,Cl 75 entre Av 2B y 2A,3.49386417,-76.50198917,0,,
512090,Av 2N entre Cl 75A y 75BN,3.49334222,-76.50078667,0,,
512091,Av 2N entre Cl 75CN y 75DN,3.49464556,-76.49972972,0,,
512092,Av 2N entre Cl 75IN y 75HN,3.49558,-76.49919333,0,,
512093,Av 2CN entre Cl 75C y 75,3.49588611,-76.50296167,0,,
512100,Cl 44 entre Av 2D y 2E,3.47686833,-76.51573833,0,,
512101,Av 2N entre Av 1 y Cl 4,3.4519675,-76.5392125,0,,
512103,Av 4N entre Cl 10 y 12 Los Turcos,3.45518333,-76.5353625,0,,
512104,Av 6N entre Cl 13 y 15 Sisben,3.45750694,-76.53345472,0,,
512105,Cl 34 entre Av 2E y 2BN,3.47000472,-76.51984278,0,,
512111,Cl 23D entre Av 3Bis y 3AN,3.46605639,-76.52505083,0,,
512112,Av 2F con Cl 25 Terminal de Transportes,3.46499667,-76.52384,0,,
512115,Cl 34 entre Av 2B y 2F,3.47016,-76.51969389,0,,
512117,Av 6N entre Cl 67 y 49,3.48808694,-76.525705,0,,
512120,Av 2CN entre Cl 74 y 75,3.49595167,-76.502695,0,,
512121,Av 2BN entre Cl 75C y 75,3.49508333,-76.50192667,0,,
512122,Cl 74 entre Av 2B2 y 2B1,3.49410417,-76.50382306,0,,
512123,Av 6N entre Cl 52 y 58,3.49008056,-76.52401028,0,,
512124,Cl 62A entre Av 2N y 2B,3.48621611,-76.50535472,0,,
512130,Cl 44 entre Av 5N y 4N,3.48103556,-76.52369417,0,,
512132,Cl 44 entre Av 2G y 2E,3.47686389,-76.51599389,0,,
512133,Av 1N entre Cl 17 y 15,3.45797278,-76.5304825,0,,
512135,Cl 52 entre Av 2HN y 2GN,3.48227667,-76.51104361,0,,
512144,Cl 55N entre Av 2F y 2H,3.48433972,-76.51033222,0,,
512147,Av 6AN entre Cl 22 y 23,3.46418222,-76.53012056,0,,
512148,Av 6N entre Cl 26A y 27,3.46845639,-76.52900278,0,,
512149,Av 6N entre Cl 28 y 29A PP1,3.47018722,-76.52773139,0,,
512151,Av 6N entre Cl 44B y 44A,3.48330056,-76.52576417,0,,
512152,Av 6AN entre Cl 22 y 21,3.46354278,-76.53110056,0,,
512153,Av 2GN entre Cl 57 y 57A,3.48591583,-76.50964028,0,,
512154,Av 6N entre Cl 30 y 34,3.47176778,-76.5267575,0,,
512155,Av 9N Con Cl 56,3.48892389,-76.53206,0,,
512156,Cl 53AN con Av 7A Bis,3.48751778,-76.53019667,0,,
512157,Av 7N con Cl 53N,3.487265,-76.52914028,0,,
512158,Av 8N entre Cl 50 y 49N,3.485445,-76.52933917,0,,
512159,Cl 47 entre Cl 46N y Av 7N,3.48425861,-76.52824417,0,,
512160,Cl 47N entre Av 6 y 5CN,3.48431222,-76.52531306,0,,
512161,Cl 47N entre Av 5 y 4BN,3.48359528,-76.52268722,0,,
512162,Av 4N entre Cl 47 y 45N,3.48247528,-76.52153722,0,,
512163,Cl 44N entre Av 3G y 3EN,3.47969167,-76.52018806,0,,
512164,Cl 44N entre Av 3D y 3B,3.47854583,-76.51822833,0,,
512165,Cl 38N entre Av 3 y 3CN,3.47466694,-76.52011722,0,,
512166,Cl 38N entre Av 3G y 3HN,3.47598167,-76.52256806,0,,
512167,Av 4N entre Cl 40 y 42N,3.47859639,-76.52254278,0,,
512168,Av 4N con Cl 45N,3.48172639,-76.52143583,0,,
512169,Cl 47N entre Av 4 y 4AN,3.48326667,-76.52168083,0,,
512170,Cl 47N entre Av 5A y 5BN,3.48420111,-76.52425528,0,,
512171,Cl 47N entre Av 6 y 6AN,3.48437222,-76.52645889,0,,
512172,Cl 47N Con Av 7N,3.48437583,-76.52808222,0,,
512173,Av 8N entre Cl 50 y 51N,3.486085,-76.52959167,0,,
512174,Av 7N con Cl 53AN,3.48735667,-76.52907806,0,,
512175,Cl 53AN con AV 7ABis,3.48765306,-76.5304775,0,,
512176,Av 9N Con Cl 56N,3.48912722,-76.53213444,0,,
512178,Cl 21 entre Av 5BN y 5AN,3.46222639,-76.52945944,0,,
512181,Av 2N entre Cl 62AN y 62N,3.48522833,-76.50480056,0,,
512182,Cl 55 entre Av 2B y 2E,3.48321444,-76.50845778,0,,
512184,Av 2GN entre Cl 58 y 59 Unid Recreat Rin,3.48666583,-76.50882861,0,,
512185,Cl 61 entre Av 2GN y 2BN Unid Resid Sant,3.4874625,-76.50931278,0,,
512186,Av 3N entre Cl 61A y 70,3.48918028,-76.51028778,0,,
512187,Cl 74 entre Av. 2B1 y 2B,3.49317167,-76.50333056,0,,
512194,Cl 34 entre Av 4 y 6N,3.47189222,-76.52490639,0,,
512195,Av 2BN entre Cl 28 y 26 Panaderia,3.46975944,-76.52532972,0,,
512200,Cl 70 con Av 3CN y 3N,3.49167,-76.51373667,0,,
512201,Av 6N entre Cl 41 y 40 PP2,3.47961694,-76.52560583,0,,
512202,Av 6N entre Cl 38 y 36 PP2,3.476515,-76.52682417,0,,
512203,Av 6AN entre Cl 35 y 29 PP2,3.47307167,-76.52784333,0,,
512204,Av 6AN entre Cl 35 y 29 PP2,3.4714275,-76.52900222,0,,
512205,Av 6AN entre Cl 25 y 24A PP2,3.46701694,-76.53110639,0,,
512206,Av 3N con Cl 23D PP2,3.46615556,-76.52365611,0,,
512207,Av 6N con Cl 49 PP2,3.48725306,-76.52558583,0,,
512208,Cl 44 entre Av 3AN y 3DN,3.47846722,-76.5177575,0,,
512209,Av 6N entre Cl 52 Y 67 PP2,3.492655,-76.52345083,0,,
512210,Av 6N con Cl 67 PP2,3.49239389,-76.52372222,0,,
512211,Av 6N entre Cl 23 y 24 PP2,3.46560611,-76.5301425,0,,
512212,Av 6N entre Cl 28 y 29A PP2,3.470355,-76.52763167,0,,
512213,Av 6N entre Cl 37A y 37B PP1,3.47552278,-76.52643861,0,,
512214,Av 6N entre Cl 40 Y 42 PP2,3.47967028,-76.52517111,0,,
513001,Kr 1 entre Cl 62 y 62A,3.48161333,-76.49786333,0,,
513002,Av4 con Cl 2 Oeste,3.45179417,-76.54213528,0,,
513003,Av 1N entre Cl 7 y 6,3.45182667,-76.53710333,0,,
513006,Cl 73 entre Kr 1A3 y 1A4,3.48914889,-76.48774472,0,,
513007,Cl 73 entre Kr 1A45 y 1A5,3.48700333,-76.48702611,0,,
513008,Cl 73 entre Kr 1A7 y 1A8,3.48361694,-76.48610361,0,,
513009,Cl 73 entre Kr 1A12 y 1A13,3.48120083,-76.48546722,0,,
513011,Cl 70A entre Kr 1A5 y 1A4,3.48518167,-76.49082722,0,,
513012,Cl 70A entre Kr 1A4 y 1A3,3.48635139,-76.49177056,0,,
513013,Cl 70 entre Kr 1C1 y 1C,3.47767833,-76.487825,0,,
513014,Cl 70 entre Kr 1C1 y 1D,3.47699667,-76.48841,0,,
513015,Av 6N entre Cl 38 y 36 PP1,3.47672083,-76.52674611,0,,
513016,Av 6N entre Cl 37A y 37B PP2,3.47577194,-76.52647528,0,,
513017,Kr 1D entre Cl 70 y 67,3.475885,-76.48978,0,,
513018,Kr 1D entre Cl 63 y 62,3.47520333,-76.49200833,0,,
513019,Kr 1D entre Cl 62 y 59,3.47428333,-76.49494333,0,,
513020,Kr 1D entre Cl 59 y 58,3.47365333,-76.49687833,0,,
513021,Cl 70A entre Kr 1A2 y 1A1,3.48781417,-76.49293472,0,,
513024,Kr 4N entre Cl 72 y 72Bis,3.49142389,-76.49666389,0,,
513025,Kr 4N entre Cl 72G y 72H,3.494215,-76.49484333,0,,
513026,Kr 4N entre Cl 76 y 77,3.49663333,-76.493495,0,,
513027,Kr 4N entre Cl 82 y 83,3.49815722,-76.49262333,0,,
513029,Cl 84 entre Kr 2AN y 2NBis,3.49650611,-76.48762194,0,,
513030,Cl 84 entre Kr 1GN y 1HN,3.49455389,-76.48541222,0,,
513032,Kr 5N entre Cl 68 y 69,3.48623056,-76.50090667,0,,
513033,Kr 4AN entre Cl 70 y 71,3.48759194,-76.49866889,0,,
513034,Kr 4N entre Cl 71F y 71H,3.49005833,-76.49756083,0,,
513035,Cl 70 entre Kr 1I y 2,3.47313333,-76.487295,0,,
513037,Cl 52 entre Kr 1D y 1C4,3.47247833,-76.50295167,0,,
513038,Cl 52 entre Kr 1B1 y 1B,3.47462667,-76.50358,0,,
513040,Cl 62 entre Kr 4AN y 5N,3.482945,-76.50136611,0,,
513041,Kr 4N entre Cl 84 y 83,3.49886333,-76.49230333,0,,
513042,Kr 4N entre Cl 78 y 77,3.49694833,-76.49339833,0,,
513043,Kr 4N entre Cl 72K  y 72J,3.49521667,-76.49434,0,,
513044,Kr 4N entre Cl 72D y 72B,3.49342639,-76.49537972,0,,
